section,group,row,label,year_start,year_end,continues_left,continues_right,uncertain,is_layout,color,note,link
Great Books,,4249,Economics*,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4249,On Things Heard,-182,-162,False,False,False,False,#EEECE1,,
Great Books,,4249,The Situations and Names of Winds,-162,-122,False,False,False,False,#EEECE1,,
Great Books,,4249,Rhetoric to Alexander,-122,-98,False,False,False,False,#EEECE1,,
Great Books,,4249,Henrik Johan Ibsen,1828,1906,False,False,False,False,#DCE6F2,,
Great Books,,4251,20th Century,-772,-754,False,False,False,False,#F2F2F2,"Great Books of the Western World 20th Century Authors The following is a list of those authors who were included in volumes 55 to 60 but who do not appear on this timeline (with a few exceptions). William James, Henri Bergson, John Dewey, Alfred North Whitehead, Bertrand Russell, Martin Heidegger, Ludwig Wittgenstein, Karl Barth, Henri Poincaré, Max Planck, Alfred North Whitehead, Albert Einstein, Arthur Eddington, Niels Bohr, G. H. Hardy, Werner Heisenberg, Erwin Schrödinger, Theodosius Dobzhansky, C. H. Waddington, Thorstein Veblen, R. H. Tawney, John Maynard Keynes, Sir James George Frazer, Max Weber, Johan Huizinga, Claude Lévi-Strauss, Henry James, George Bernard Shaw, Joseph Conrad, Anton Chekhov, Luigi Pirandello, Marcel Proust, Willa Cather, Thomas Mann, James Joyce, Virginia Woolf, Franz Kafka, D. H. Lawrence, T. S. Eliot, Eugene O'Neill, F. Scott Fitzgerald, William Faulkner, Bertolt Brecht, Ernest Hemingway, George Orwell, Samuel Beckett",
Great Books,,4251,(Lesser) Hippias (minor),-642,-592,False,False,False,False,#DCE6F2,,
Great Books,,4251,Theaetetus,-590,-558,False,False,False,False,#DCE6F2,,
Great Books,,4251,Laws,-556,-536,False,False,False,False,#DCE6F2,,
Great Books,,4251,(‡) most scholars agree that Plato is not the author of the work,-532,-530,False,False,False,False,,,
Great Books,,4251,Poetics,-384,-360,False,False,False,False,#DCE6F2,,
Great Books,,4251,Problems*,-336,-280,False,False,False,False,#DCE6F2,,
Great Books,,4251,(*) Authenticity disputed,-278,-276,False,False,False,False,,,
Great Books,,4251,Great Ethics*,-216,-186,False,False,False,False,#DCE6F2,,
Great Books,,4251,Physiognomonics,-182,-162,False,False,False,False,#EEECE1,,
Great Books,,4251,"On Melissus, Xenophanes, and Gorgias",-162,-122,False,False,False,False,#EEECE1,,
Great Books,,4251,Mark Twain (Samuel Langhorne Clemens),1834,1910,False,False,False,False,#DCE6F2,,
Great Books,,4253,John Stuart Mill,1806,1872,False,False,False,False,#DCE6F2,,
Mathematics and Science,Science and Mathematics,4263,Hippodamus of Miletus,-498,-408,False,False,False,False,#CCC1DA,"Hippodamus of Miletus (498 – 408 BC) Greek architect, urban planner, physician, mathematician, meteorologist and philosopher and is considered to be the “father” of urban planning, the namesake of Hippodamian plan of city layouts (grid plan).",
Mathematics and Science,Science and Mathematics,4263,Archimedes of Syracuse,-286,-212,False,False,False,False,#CCC1DA,,https://www.worldhistory.org/Archimedes/
Mathematics and Science,Science and Mathematics,4263,Hipparchus of Nicaea,-190,-120,False,False,False,False,#CCC1DA,"Hipparchus of Nicaea ( c. 190 – c. 120 BC) Greek astronomer, geographer, and mathematician of the Hellenistic period. He is considered the founder of trigonometry but is most famous for his incidental discovery of precession of the equinoxes. Hipparchus is considered the greatest ancient astronomical observer and, by some, the greatest overall astronomer of antiquity. He was the first whose quantitative and accurate models for the motion of the Sun and Moon survive.",https://www.worldhistory.org/Hipparchus_of_Nicea/
Mathematics and Science,Science and Mathematics,4263,Hero of Alexandria,10,70,False,False,False,False,#CCC1DA,"Hero (or Heron) of Alexandria (c. 10 – 70 AD) Greek mathematician and engineer who was active in his native city of Alexandria, Roman Egypt. He is considered the greatest experimenter of antiquity and his work is representative of the Hellenistic scientific tradition. Hero published a well recognized description of a steam-powered device called an aeolipile (sometimes called a ""Hero engine""). Among his most famous inventions was a windwheel, a force-pump and a fountain. Today, though, his name is most closely associated with Heron's Formula for finding the area of a triangle from its side lengths.",
Mathematics and Science,Science and Mathematics,4263,Claudius Ptolemy,90,168,False,False,False,False,#CCC1DA,"Claudius Ptolemy (AD90 to 168) Roman era scholar of Egypt, whose most famous work is The Almagest. The Almagest is a 2nd-century mathematical and astronomical treatise on the apparent motions of the stars and planetary paths. Written in Greek, it is one of the most influential scientific texts of all time, with its geocentric model accepted for more than twelve hundred years from its origin in Hellenistic Alexandria, in the medieval Byzantine and Islamic worlds, and in Western Europe through the Middle Ages and early Renaissance until Copernicus.",https://www.worldhistory.org/Claudius_Ptolemy/
Mathematics and Science,Science and Mathematics,4263,Madhava of Sangamagrama,1340,1424,False,False,False,False,#CCC1DA,"Madhava of Sangamagrama (c. 1340 – c. 1425) Indian mathematician-astronomer from the town of Sangamagrama (present day Irinjalakuda) near Thrissur, Kerala, India. He is considered the founder of the Kerala school of astronomy and mathematics. He was the first to use infinite series approximations for a range of trigonometric functions, which has been called the ""decisive step onward from the finite procedures of ancient mathematics to treat their limit-passage to infinity"". His discoveries opened the doors to what has today come to be known as Mathematical Analysis. One of the greatest mathematician-astronomers of the Middle Ages, Madhava made pioneering contributions to the study of infinite series, calculus, trigonometry, geometry, and algebra.",
Mathematics and Science,Science and Mathematics,4263,Nilakantha Somayaji,1444,1544,False,False,False,False,#CCC1DA,"Kelallur Nilakantha Somayaji (AD1444 – AD1544) Major mathematician and astronomer of the Kerala school of astronomy and mathematics. One of his most influential works was the comprehensive astronomical treatise Tantrasamgraha completed in 1501. He had also composed an elaborate commentary on Aryabhatiya called the Aryabhatiya Bhasya. In this Bhasya, Nilakantha had discussed infinite series expansions of trigonometric functions and problems of algebra and spherical geometry. Grahapareeksakrama is a manual on making observations in astronomy based on instruments of the time.",
Mathematics and Science,Science and Mathematics,4263,Galileo Galilei,1564,1642,False,False,False,False,#CCC1DA,"Galileo Galilei (15 February 1564 – 8 January 1642) Italian physicist, mathematician, engineer, astronomer, and philosopher who played a major role in the scientific revolution. His achievements include improvements to the telescope and consequent astronomical observations and support for Copernicanism. Galileo has been called the ""father of modern observational astronomy"", the ""father of modern physics"", the ""father of science"", and ""the Father of Modern Science"". His contributions to observational astronomy include the telescopic confirmation of the phases of Venus, the discovery of the four largest satellites of Jupiter (named the Galilean moons in his honour), and the observation and analysis of sunspots. Galileo also worked in applied science and technology, inventing an improved military compass and other instruments.",https://www.worldhistory.org/Galileo_Galilei/
Mathematics and Science,Science and Mathematics,4263,Leonhard Euler,1708,1784,False,False,False,False,#CCC1DA,"Leonhard Euler (15 April 1707 – 18 September 1783) Pioneering Swiss mathematician and physicist. He made important discoveries in fields as diverse as infinitesimal calculus and graph theory. He also introduced much of the modern mathematical terminology and notation, particularly for mathematical analysis, such as the notion of a mathematical function. He is also renowned for his work in mechanics, fluid dynamics, optics, astronomy, and music theory. Euler is considered to be the pre-eminent mathematician of the 18th century and one of the greatest mathematicians to have ever lived. He is also one of the most prolific mathematicians; his collected works fill 60–80 quarto volumes. He spent most of his adult life in St. Petersburg, Russia, and in Berlin, Prussia.",
Mathematics and Science,Science and Mathematics,4263,Georg Cantor,1846,1918,False,False,False,False,#CCC1DA,,
Mathematics and Science,Science and Mathematics,4263,NASA's,1972,1988,False,False,False,False,#D9D9D9,,
Mathematics and Science,Science and Mathematics,4263,Hubble Space Telescope,1990,2024,False,False,False,False,#C3D69B,,
Mathematics and Science,Science and Mathematics,4265,4th Millenium Mathematical discoveries,-3396,-3354,False,False,False,True,#F2F2F2,,
Mathematics and Science,Science and Mathematics,4265,3rd Millenium Mathematical discoveries,-2996,-2954,False,False,False,False,#F2F2F2,,
Mathematics and Science,Science and Mathematics,4265,2nd Millenium Mathematical discoveries,-1998,-1956,False,False,False,False,#F2F2F2,,
Mathematics and Science,Science and Mathematics,4265,Eudoxus of Cnidus,-408,-354,False,False,False,False,#CCC1DA,"Eudoxus of Cnidus (408–355 BC) Greek astronomer, mathematician, scholar and student of Plato. All of his works are lost, though some fragments are preserved in Hipparchus' commentary on Aratus's poem on astronomy. Eudoxus is considered by some to be the greatest of classical Greek mathematicians, and in all antiquity, second only to Archimedes. Planetary Model A major flaw in the Eudoxan system is its inability to explain changes in the brightness of planets as seen from Earth. Because the spheres are concentric, planets will always remain at the same distance from Earth. This problem was pointed out in Antiquity by Autolycus of Pitane. Astronomers responded by introducing the deferent and epicycle, which caused a planet to vary its distance. However, Eudoxus' importance to Greek astronomy is considerable, as he was the first to attempt a mathematical explanation of the planets. | 370 BC — Eudoxus states the method of exhaustion for area determination.",
Mathematics and Science,Science and Mathematics,4265,Euclid (speculative dates),-332,-258,False,False,False,False,#CCC1DA,"Euclid of Alexandria Greek mathematician, often referred to as the ""Father of Geometry"". He was active in Alexandria during the reign of Ptolemy I (323–283 BC). His Elements is one of the most influential works in the history of mathematics, serving as the main textbook for teaching mathematics (especially geometry) from the time of its publication until the early 20th century. In the Elements, Euclid deduced the principles of what is now called Euclidean geometry from a small set of axioms. Euclid also wrote works on perspective, conic sections, spherical geometry, number theory and rigor.",https://www.worldhistory.org/Euclid/
Mathematics and Science,Science and Mathematics,4265,Pedanius Dioscorides,40,90,False,False,False,False,#CCC1DA,"Pedanius Dioscorides (c. 40 – 90 AD) Roman physician, pharmacologist and botanist of Greek origin, the author of De Materia Medica—a 5-volume encyclopedia about herbal medicine and related medicinal substances (a pharmacopeia), that was widely read for more than 1,500 years.",
Mathematics and Science,Science and Mathematics,4265,Pappus of Alexandria,290,350,False,False,False,False,#CCC1DA,"Pappus of Alexandria (c. AD 290 – c. 350) One of the last great Greek mathematicians of Antiquity, known for his Synagoge or Collection (c. 340), and for Pappus's Theorem in projective geometry. ""Collection"", his best-known work, is a compendium of mathematics in eight volumes, the bulk of which survives. It covers a wide range of topics, including geometry, recreational mathematics, doubling the cube, polygons and polyhedra.",
Mathematics and Science,Science and Mathematics,4265,Aryabhata,476,550,False,False,False,False,#CCC1DA,"Aryabhata (AD476 – AD550) The first in the line of great mathematician-astronomers from the classical age of Indian mathematics and Indian astronomy. His works include the Āryabhaṭīya (AD499, when he was 23 years old) and the Arya-siddhanta. The works of Aryabhata dealt with mainly mathematics and astronomy.",
Mathematics and Science,Science and Mathematics,4265,Bhāskara,600,680,False,False,False,False,#CCC1DA,"Bhāskara (c. 600 – c. 680) (commonly called Bhaskara I to avoid confusion with the 12th century mathematician Bhāskara II) 7th-century Indian mathematician, who was apparently the first to write numbers in the Hindu decimal system with a circle for the zero, and who gave a unique and remarkable rational approximation of the sine function in his commentary on Aryabhata's work. This commentary, Āryabhaṭīyabhāṣya, written in AD629, is the oldest known prose work in Sanskrit on mathematics and astronomy. He also wrote two astronomical works in the line of Aryabhata's school, the Mahābhāskarīya and the Laghubhāskarīya.",
Mathematics and Science,Science and Mathematics,4265,The Banū Mūsā brothers (speculative dates),802,892,False,False,False,False,#CCC1DA,"The Banū Mūsā brothers (""Sons of Moses""), namely: Abū Jaʿfar, Muḥammad ibn Mūsā ibn Shākir (before 803 – February 873), Abū al‐Qāsim, Aḥmad ibn Mūsā ibn Shākir (d. 9th century), and Al-Ḥasan ibn Mūsā ibn Shākir (d. 9th century) Three 9th-century Iranian scholars who lived and worked in Baghdad. They are known for their Book of Ingenious Devices on automata (automatic machines) and mechanical devices. Another important work of theirs is the Book on the Measurement of Plane and Spherical Figures, a foundational work on geometry that was frequently quoted by both Islamic and European mathematicians. The Banu Musa worked in astronomical observatories established in Baghdad by the Abbasid Caliph al-Ma'mun as well as doing research in the House of Wisdom. They also participated in a 9th-century expedition to make geodesic measurements to determine the length of a degree.",
Mathematics and Science,Science and Mathematics,4265,Pope Sylvester II,946,1002,False,False,False,False,#CCC1DA,"Pope Sylvester II (c. 946–1003) Christian scholar, teacher, mathematician, and later pope, reintroduced the abacus and armillary sphere to Western Europe after they had been lost for centuries following the Greco-Roman era. He was also responsible in part for the spread of the Hindu–Arabic numeral system in Western Europe.",
Mathematics and Science,Science and Mathematics,4265,Ibn Bajjah (Avempace),1086,1138,False,False,False,False,#FAC090,"Abû Bakr Muḥammad Ibn Yaḥyà ibn aṣ-Ṣâ’igh at-Tûjîbî Ibn Bâjja Al-tujibi, known as Ibn Bājjah (c. 1085 - 1138) Andalusian polymath: an astronomer, logician, musician, philosopher, physician, physicist, psychologist, botanist, poet and scientist. He was known in the West by his Latinized name, Avempace. Avempace worked as vizir for Abu Bakr ibn Ibrahim Ibn Tîfilwît, the Almoravid governor of Zaragoza. Avempace also wrote poems (panegyrics and 'muwasshahat') for him. He later worked, for some twenty years, as the vizir of Yahyà ibn Yûsuf Ibn Tashufin, another brother of the Almoravid Sultan Yusuf Ibn Tashufin (died 1143) in Morocco. He was the famous author of the Kitab al-Nabat (The Book of Plants), a popular work on Botany, which defined the sex of Plants. Among his many teachers was Abu Jafar ibn Harun of Trujillo a physician in Seville, Al-Andalus. His philosophic ideas had a clear effect on Ibn Rushd and Albertus Magnus. Most of his writings and book were not completed (or well organized) because of his early death. He had a vast knowledge of Medicine, Mathematics and Astronomy. His main contribution to Islamic Philosophy is his idea on Soul Phenomenology, which was never completed. Ibn Bajjah was, in his time, not only a prominent figure of philosophy, but also of music and poetry. His diwan (Arabic: collection of poetry) was rediscovered in 1951. Though many of his works have not survived, his theories on astronomy and physics were preserved by Maimonides and Averroes respectively, which had a subsequent influence on later astronomers and physicists in the Islamic civilization and Renaissance Europe, including Galileo Galilei.",
